,node1,node2,beta
0,LH_Vis_1,RH_Default_Temp_2,0.19929199299793932
1,LH_Vis_2,LH_Vis_6,0.19497381395133784
2,LH_Vis_2,LH_Vis_9,-0.10522350853541959
3,LH_Vis_2,LH_SomMot_1,0.17445030229864855
4,LH_Vis_2,LH_DorsAttn_Post_1,0.08503988553006217
5,LH_Vis_2,LH_Default_Par_1,0.19489455761742283
6,LH_Vis_2,RH_Vis_5,0.10472747619780753
7,LH_Vis_2,RH_Vis_8,-0.10099543652219045
8,LH_Vis_2,RH_DorsAttn_PrCv_1,0.12914535514861597
9,LH_Vis_2,RH_Default_Temp_3,-0.11821223830854329
10,LH_Vis_3,LH_Vis_8,0.09955109587990174
11,LH_Vis_3,RH_Vis_3,-0.23873712053970528
12,LH_Vis_4,LH_SalVentAttn_ParOper_1,0.20740052619005117
13,LH_Vis_4,LH_SalVentAttn_FrOperIns_2,0.08323745513540567
14,LH_Vis_4,RH_SalVentAttn_TempOccPar_2,0.19457244544598204
15,LH_Vis_4,RH_Cont_Par_1,0.09421636862181143
16,LH_Vis_4,RH_Cont_PFCl_3,0.11051027850657068
17,LH_Vis_4,RH_Cont_Cing_1,0.09150936346712467
18,LH_Vis_5,LH_Vis_6,-0.12818868195898706
19,LH_Vis_5,LH_DorsAttn_Post_1,0.12436205365847641
20,LH_Vis_5,LH_Limbic_TempPole_2,0.11247340569310277
21,LH_Vis_5,LH_Cont_Par_1,0.1363065587988995
22,LH_Vis_5,RH_DorsAttn_Post_1,-0.13579796002895766
23,LH_Vis_5,RH_SalVentAttn_TempOccPar_1,0.0901057294242021
24,LH_Vis_5,RH_Cont_PFCl_2,0.2619000006242743
25,LH_Vis_5,RH_Default_Temp_3,-0.10756062581334147
26,LH_Vis_6,LH_Vis_8,0.15433860241582953
27,LH_Vis_6,RH_Vis_2,0.18301146882294775
28,LH_Vis_6,RH_Vis_3,-0.18487673783770656
29,LH_Vis_6,RH_Vis_4,0.2262792073008885
30,LH_Vis_6,RH_Vis_7,0.1301568887780824
31,LH_Vis_6,RH_Vis_8,0.1502165475511819
32,LH_Vis_6,RH_SalVentAttn_TempOccPar_1,0.0995242855312484
33,LH_Vis_6,RH_Default_Temp_3,-0.08868447954672926
34,LH_Vis_7,LH_SomMot_5,-0.19048069589403732
35,LH_Vis_7,RH_Vis_6,-0.11198273518078035
36,LH_Vis_8,RH_SalVentAttn_TempOccPar_1,-0.20467643180894377
37,LH_Vis_8,RH_Default_Temp_3,-0.19406486396120506
38,LH_Vis_9,LH_DorsAttn_Post_1,-0.09019318114393307
39,LH_SomMot_2,LH_Default_Par_1,0.088838859498881
40,LH_SomMot_2,RH_SalVentAttn_TempOccPar_1,0.1085196453984789
